plant,split,extremeness,rank
12721,train,2.4981,0.6335
12722,train,1.6912,0.1961
12723,train,2.2753,0.5178
12724,val,2.7946,0.7648
12725,train,1.6430,0.1763
12726,train,3.5767,0.9384
12727,test,2.4574,0.6132
12728,test,3.1754,0.8764
12729,train,1.6141,0.1647
12730,train,2.0145,0.3656
12731,test,4.0729,0.9761
12732,test,2.3114,0.5376
12733,train,2.6790,0.7209
12734,val,2.0433,0.3832
12735,train,1.8460,0.2743
12736,val,2.1651,0.4549
12737,train,1.3215,0.0698
12738,train,1.7585,0.2287
12739,train,2.5958,0.6838
12740,train,2.1480,0.4428
12741,test,2.6504,0.7089
12742,train,2.8914,0.7975
12743,train,2.3867,0.5772
12744,train,2.2466,0.5026
12745,train,4.1787,0.9802
12746,train,2.0746,0.4003
12747,train,2.1581,0.4502
12748,train,3.4840,0.9273
12749,train,1.6532,0.1809
12750,val,3.3913,0.9151
12751,train,2.0652,0.3948
12752,train,1.5104,0.1244
12753,val,2.2350,0.4968
12754,train,1.8742,0.2895
12755,train,2.2771,0.5186
12756,train,0.8710,0.0076
12757,train,2.6275,0.6987
12758,train,1.6380,0.1741
12759,train,0.9362,0.0111
12760,train,2.8944,0.7988
12761,train,3.4262,0.9196
12762,test,2.5228,0.6454
12763,train,1.9072,0.3074
12764,test,3.0080,0.8351
12765,train,1.5628,0.1440
12766,val,2.3564,0.5618
12767,test,4.2472,0.9823
12768,train,1.5696,0.1470
12769,train,1.4474,0.1035
12770,train,2.3219,0.5430
12771,train,1.2616,0.0548
12772,test,2.9907,0.8309
12773,train,2.1516,0.4448
12774,train,2.1496,0.4436
12775,train,2.7517,0.7493
12776,train,2.5785,0.6750
12777,train,1.0736,0.0253
12778,train,2.3407,0.5530
12779,val,2.4774,0.6226
12780,val,2.4862,0.6280
12781,train,2.3512,0.5590
12782,train,2.1283,0.4308
12783,test,1.9850,0.3495
12784,train,1.4972,0.1197
12785,val,2.2856,0.5228
12786,train,1.7373,0.2165
12787,test,2.2129,0.4835
12788,test,2.6359,0.7022
12789,train,1.3862,0.0855
12790,train,1.5283,0.1317
12791,train,2.6849,0.7230
12792,train,2.9418,0.8142
12793,train,2.7208,0.7374
12794,test,2.4946,0.6314
12795,val,2.6159,0.6935
12796,val,2.3070,0.5345
12797,test,2.6755,0.7191
12798,train,2.8027,0.7669
12799,train,1.9030,0.3053
12800,train,1.5046,0.1215
12801,train,2.3899,0.5790
12802,train,3.0241,0.8392
12803,train,2.0049,0.3605
12804,train,2.1373,0.4360
12805,val,1.8795,0.2928
12806,test,2.6037,0.6876
12807,test,2.9877,0.8297
12808,train,1.8249,0.2622
12809,train,2.0696,0.3977
12810,val,3.2985,0.8992
12811,val,4.3458,0.9849
12812,train,1.2745,0.0575
12813,val,3.6399,0.9444
12814,val,2.3255,0.5449
12815,val,2.3154,0.5402
12816,val,2.9076,0.8033
12817,train,2.4278,0.5986
12818,test,2.3344,0.5493
12819,train,3.0702,0.8517
12820,val,3.3798,0.9130
12821,test,3.2846,0.8971
12822,train,2.0689,0.3974
12823,train,1.5074,0.1229
12824,train,1.4834,0.1147
12825,test,3.6245,0.9429
12826,train,1.9934,0.3543
12827,train,3.1728,0.8758
12828,train,1.7402,0.2179
12829,train,2.3859,0.5766
12830,train,2.2399,0.4993
12831,train,1.4044,0.0901
12832,train,1.8948,0.3012
12833,train,1.7485,0.2225
12834,test,4.5004,0.9890
12835,train,1.4791,0.1137
12836,train,1.8827,0.2952
12837,train,2.5427,0.6560
12838,train,1.5110,0.1251
12839,test,3.3020,0.8998
12840,train,3.4496,0.9228
12841,train,2.7033,0.7310
12842,train,1.0416,0.0215
12843,test,3.2595,0.8919
12844,train,1.4959,0.1191
12845,train,2.3578,0.5624
12846,train,1.5879,0.1543
12847,val,1.9831,0.3482
12848,train,0.9170,0.0101
12849,train,3.1890,0.8796
12850,test,3.0104,0.8357
12851,train,1.3423,0.0748
12852,train,2.7205,0.7372
12853,train,2.6429,0.7055
12854,train,3.8592,0.9635
12855,train,2.4590,0.6140
12856,train,1.8241,0.2618
12857,train,1.5127,0.1259
12858,val,1.9407,0.3260
12859,train,2.6106,0.6905
12860,train,2.2329,0.4960
12861,val,3.8128,0.9604
12862,train,2.0948,0.4126
12863,val,3.2074,0.8832
12864,train,1.8735,0.2891
12865,test,2.7057,0.7321
12866,train,1.2148,0.0453
12867,train,1.6837,0.1925
12868,train,1.7309,0.2134
12869,train,1.3292,0.0716
12870,val,2.8069,0.7687
12871,train,2.7500,0.7484
12872,test,3.7281,0.9527
12873,train,1.7749,0.2372
12874,test,3.1285,0.8651
12875,train,2.1143,0.4241
12876,train,1.4559,0.1063
12877,train,1.8511,0.2780
12878,train,2.4234,0.5965
12879,train,1.9770,0.3452
12880,test,2.3137,0.5391
12881,test,2.8852,0.7954
12882,test,2.4691,0.6184
12883,train,1.7654,0.2329
12884,val,2.5058,0.6378
12885,test,2.9841,0.8288
12886,train,1.7596,0.2292
12887,train,1.3076,0.0661
12888,train,3.0902,0.8567
12889,train,2.0028,0.3596
12890,train,1.9952,0.3551
12891,train,2.4374,0.6034
12892,train,1.0179,0.0187
12893,train,2.5347,0.6519
12894,train,1.5853,0.1535
12895,train,2.4884,0.6286
12896,train,2.0301,0.3755
12897,test,3.1899,0.8797
12898,test,3.0131,0.8366
12899,train,3.2234,0.8863
12900,train,2.3870,0.5774
12901,train,2.4410,0.6056
12902,train,0.7760,0.0039
12903,train,1.6765,0.1900
12904,test,2.1372,0.4360
12905,train,1.6661,0.1863
12906,train,2.5006,0.6352
12907,val,2.4178,0.5930
12908,train,3.5401,0.9346
12909,val,3.4118,0.9173
12910,train,1.5439,0.1370
12911,test,3.2420,0.8897
12912,train,2.3217,0.5428
12913,train,4.5346,0.9896
12914,test,2.4596,0.6144
12915,val,2.7855,0.7611
12916,val,2.5489,0.6589
12917,train,2.1975,0.4758
12918,train,2.0649,0.3944
12919,train,2.0523,0.3881
12920,train,1.8619,0.2834
12921,test,2.9138,0.8055
12922,train,1.2371,0.0494
12923,train,2.2156,0.4852
12924,val,3.4226,0.9189
12925,train,1.8329,0.2670
12926,val,2.8558,0.7857
12927,train,2.4681,0.6179
12928,val,2.3566,0.5619
12929,val,3.1002,0.8594
12930,train,1.1404,0.0334
12931,train,2.0225,0.3706
12932,train,2.7279,0.7404
12933,test,3.9592,0.9701
12934,train,1.4963,0.1194
12935,test,6.5926,0.9994
12936,test,2.5099,0.6395
12937,train,1.9958,0.3553
12938,test,3.4758,0.9265
12939,test,2.8954,0.7991
12940,train,3.3104,0.9015
12941,train,2.9490,0.8159
12942,train,2.1020,0.4174
12943,test,2.4366,0.6030
12944,train,2.0248,0.3719
12945,train,1.8431,0.2722
12946,train,1.0289,0.0201
12947,train,1.9344,0.3226
12948,train,1.3886,0.0861
12949,val,2.3374,0.5510
12950,train,2.3798,0.5731
12951,train,2.4770,0.6224
12952,train,1.6070,0.1611
12953,train,1.5991,0.1579
12954,train,2.5981,0.6853
12955,val,2.1693,0.4578
12956,train,1.9970,0.3559
12957,val,2.0651,0.3946
12958,train,2.2671,0.5133
12959,train,2.1421,0.4390
12960,train,2.3098,0.5366
12961,train,3.9659,0.9706
12962,train,2.9745,0.8251
12963,train,1.5671,0.1458
12964,val,2.8022,0.7667
12965,train,0.9780,0.0150
12966,train,2.2290,0.4933
12967,test,2.3801,0.5733
12968,train,1.6523,0.1805
12969,train,1.3325,0.0725
12970,test,3.4212,0.9186
12971,val,3.3026,0.8999
12972,train,1.2115,0.0449
12973,train,4.7983,0.9933
12974,train,2.1648,0.4545
12975,train,1.4856,0.1155
12976,train,2.1990,0.4762
12977,train,1.8025,0.2512
12978,test,3.8608,0.9636
12979,train,2.3827,0.5750
12980,train,2.3261,0.5453
12981,train,2.6081,0.6896
12982,val,2.3771,0.5719
12983,val,3.6878,0.9485
12984,train,1.2615,0.0547
12985,train,1.0312,0.0207
12986,train,1.9770,0.3452
12987,train,1.6652,0.1859
12988,train,1.2066,0.0441
12989,train,3.1288,0.8652
12990,test,5.9994,0.9989
12991,train,1.6624,0.1845
12992,train,2.3599,0.5633
12993,train,1.7183,0.2073
12994,test,3.8939,0.9665
12995,train,2.6517,0.7096
12996,train,2.5359,0.6525
12997,val,5.0846,0.9962
12998,train,2.2459,0.5020
12999,train,2.4999,0.6346
13000,test,2.3730,0.5690
13001,test,2.4020,0.5858
13002,test,2.5624,0.6660
13003,train,2.6903,0.7258
13004,train,2.0711,0.3982
13005,train,1.9092,0.3086
13006,test,2.2747,0.5172
13007,val,3.3983,0.9161
13008,train,1.5424,0.1362
13009,train,2.2205,0.4876
13010,train,2.0001,0.3578
13011,train,1.5581,0.1419
13012,train,2.2929,0.5270
13013,train,1.1104,0.0297
13014,train,2.5972,0.6847
13015,train,2.8808,0.7933
13016,train,2.2675,0.5134
13017,train,1.5981,0.1575
13018,test,3.9075,0.9674
13019,test,2.9831,0.8285
13020,train,2.7793,0.7594
13021,train,2.2422,0.5006
13022,val,2.5916,0.6816
13023,train,1.5597,0.1427
13024,train,2.9213,0.8085
13025,test,2.8372,0.7791
13026,test,3.3303,0.9048
13027,test,2.9742,0.8251
13028,train,2.0368,0.3797
13029,val,3.1928,0.8801
13030,train,1.8945,0.3008
13031,val,2.6455,0.7072
13032,test,2.7745,0.7577
13033,test,2.5965,0.6842
13034,test,2.9592,0.8201
13035,train,1.7368,0.2163
13036,train,1.6485,0.1788
13037,train,2.2276,0.4923
13038,test,3.6956,0.9492
13039,val,3.0938,0.8577
13040,val,2.0725,0.3990
13041,train,1.5812,0.1513
13042,train,1.7013,0.1991
13043,train,2.2406,0.4995
13044,train,0.9616,0.0132
13045,train,1.3948,0.0877
13046,train,1.7677,0.2341
13047,train,2.0392,0.3813
13048,train,1.7094,0.2033
13049,train,3.8454,0.9624
13050,train,2.0368,0.3796
13051,train,1.9208,0.3154
13052,train,2.5098,0.6394
13053,train,2.5565,0.6630
13054,train,0.9996,0.0169
13055,train,3.7547,0.9547
13056,val,2.9829,0.8285
13057,test,2.0185,0.3682
13058,train,2.6758,0.7193
13059,val,3.7266,0.9524
13060,train,1.6453,0.1775
13061,val,2.7043,0.7316
13062,train,2.4679,0.6176
13063,val,3.9616,0.9703
13064,train,3.7301,0.9529
13065,train,1.5214,0.1293
13066,val,4.8550,0.9939
13067,train,2.1382,0.4366
13068,train,3.0732,0.8522
13069,train,2.0119,0.3638
13070,val,2.2297,0.4937
13071,train,2.5177,0.6438
13072,test,1.4512,0.1044
13073,train,2.1140,0.4239
13074,train,3.8307,0.9615
13075,train,1.6880,0.1943
13076,val,3.3408,0.9064
13077,train,2.8485,0.7835
13078,train,1.8444,0.2732
13079,train,2.5376,0.6537
13080,train,2.1548,0.4472
13081,train,1.8393,0.2708
13082,test,2.5952,0.6834
13083,train,2.6032,0.6874
13084,test,3.3977,0.9159
13085,test,3.3495,0.9078
13086,train,2.1993,0.4766
13087,train,1.6690,0.1873
13088,train,2.7860,0.7615
13089,train,2.3007,0.5309
13090,train,1.3512,0.0771
13091,train,2.0858,0.4074
13092,train,1.8885,0.2982
13093,train,1.9633,0.3377
13094,train,2.4839,0.6266
13095,train,2.0646,0.3942
13096,val,1.6494,0.1791
13097,train,2.0135,0.3646
13098,train,1.4279,0.0967
13099,train,2.4905,0.6296
13100,train,3.0392,0.8437
13101,train,2.5360,0.6526
13102,train,2.3410,0.5532
13103,train,1.6571,0.1827
13104,train,1.8879,0.2978
13105,val,1.9083,0.3083
13106,train,2.2065,0.4802
13107,val,3.6160,0.9425
13108,train,2.3386,0.5517
13109,test,3.1696,0.8747
13110,val,3.0605,0.8490
13111,train,1.7585,0.2287
13112,train,1.8121,0.2557
13113,test,2.8347,0.7783
13114,train,2.0923,0.4111
13115,train,3.5443,0.9353
13116,train,3.4190,0.9183
13117,train,2.5555,0.6624
13118,test,3.8486,0.9627
13119,train,2.5333,0.6510
13120,val,1.8882,0.2979
13121,train,2.5469,0.6578
13122,train,3.7794,0.9571
13123,train,1.5865,0.1536
13124,train,1.5391,0.1347
13125,val,2.1713,0.4601
13126,train,2.5053,0.6375
13127,test,4.0500,0.9745
13128,train,2.1570,0.4490
13129,train,2.0399,0.3816
13130,train,2.5767,0.6738
13131,train,1.9190,0.3144
13132,val,3.0069,0.8347
13133,train,1.4680,0.1093
13134,test,3.3003,0.8994
13135,train,1.5424,0.1361
13136,val,1.5406,0.1355
13137,test,2.1794,0.4653
13138,train,2.6742,0.7185
13139,test,2.8033,0.7673
13140,train,2.6126,0.6915
13141,val,2.8436,0.7818
13142,train,2.2238,0.4900
13143,train,2.1436,0.4398
13144,test,2.5173,0.6434
13145,train,1.0194,0.0189
13146,train,2.6958,0.7279
13147,train,2.2337,0.4963
13148,test,2.3255,0.5448
13149,val,2.9555,0.8187
13150,train,2.0788,0.4032
13151,train,1.8320,0.2662
13152,val,2.1782,0.4647
13153,val,2.7474,0.7475
13154,train,2.3733,0.5692
13155,val,2.6767,0.7196
13156,train,1.2520,0.0523
13157,test,3.1701,0.8750
13158,train,1.8602,0.2822
13159,test,2.4600,0.6144
13160,train,1.3907,0.0865
13161,train,2.2145,0.4846
13162,train,1.6674,0.1867
13163,train,3.0496,0.8466
13164,val,2.6862,0.7239
13165,train,1.9308,0.3203
13166,test,3.5843,0.9393
13167,train,3.1168,0.8629
13168,train,1.7991,0.2499
13169,train,1.7649,0.2325
13170,train,1.6627,0.1848
13171,train,1.3575,0.0787
13172,train,1.8519,0.2785
13173,val,2.8115,0.7703
13174,train,1.3725,0.0827
13175,train,2.3513,0.5590
13176,test,2.1112,0.4227
13177,train,3.3481,0.9075
13178,train,2.6873,0.7244
13179,test,2.2036,0.4790
13180,train,2.0498,0.3864
13181,val,2.8082,0.7692
13182,val,3.2029,0.8826
13183,test,3.2135,0.8846
13184,test,1.7272,0.2119
13185,train,1.5595,0.1425
13186,train,1.5052,0.1217
13187,test,2.9974,0.8319
13188,train,3.1650,0.8738
13189,test,2.2733,0.5162
13190,train,4.0695,0.9759
13191,test,1.8378,0.2695
13192,train,0.9045,0.0094
13193,test,2.6774,0.7203
13194,val,2.1737,0.4619
13195,train,2.4964,0.6324
13196,val,3.0358,0.8429
13197,train,1.5676,0.1461
13198,train,2.1423,0.4391
13199,train,0.9414,0.0116
13200,train,1.8871,0.2973
13201,test,1.7069,0.2023
13202,test,2.2172,0.4862
13203,val,2.5688,0.6703
13204,train,2.8526,0.7848
13205,train,3.0483,0.8465
13206,train,1.6186,0.1669
13207,train,1.6829,0.1922
13208,val,2.9947,0.8313
13209,train,2.0649,0.3944
13210,train,2.1517,0.4449
13211,train,2.9928,0.8310
13212,test,3.9343,0.9686
13213,test,2.2156,0.4852
13214,val,2.2404,0.4994
13215,train,2.0600,0.3918
13216,train,2.0073,0.3616
13217,test,3.5839,0.9392
13218,train,1.5395,0.1349
13219,train,2.2176,0.4864
13220,train,1.7084,0.2031
13221,train,2.2267,0.4920
13222,test,3.4552,0.9238
13223,train,1.8195,0.2592
13224,test,2.6444,0.7063
13225,train,2.8849,0.7952
13226,test,2.1390,0.4374
13227,val,3.7950,0.9586
13228,train,1.3008,0.0639
13229,test,2.0589,0.3915
13230,train,2.5239,0.6458
13231,train,1.7074,0.2026
13232,train,1.8776,0.2912
13233,val,3.2677,0.8943
13234,train,1.6188,0.1670
13235,train,2.0248,0.3718
13236,train,2.8027,0.7669
13237,test,2.4184,0.5933
13238,train,2.1103,0.4221
13239,train,2.3359,0.5502
13240,train,1.9532,0.3324
13241,test,4.0569,0.9750
13242,train,2.7735,0.7573
13243,train,2.0936,0.4120
13244,train,2.7555,0.7501
13245,train,1.8734,0.2890
13246,train,2.4588,0.6138
13247,train,2.2974,0.5296
13248,val,2.4692,0.6186
13249,train,1.2552,0.0529
13250,val,2.4572,0.6130
13251,val,2.9182,0.8075
13252,train,1.2807,0.0589
13253,val,4.0310,0.9735
13254,test,2.3636,0.5654
13255,train,2.8089,0.7695
13256,train,1.4567,0.1065
13257,val,2.4121,0.5900
13258,train,2.3803,0.5734
13259,train,0.8710,0.0075
13260,train,1.7862,0.2426
13261,train,1.7627,0.2313
13262,val,3.8013,0.9590
13263,train,1.9019,0.3048
13264,train,1.3411,0.0745
13265,train,1.4420,0.1020
13266,train,5.1020,0.9963
13267,train,2.2310,0.4946
13268,train,2.6243,0.6970
13269,train,1.9661,0.3393
13270,train,2.3982,0.5838
13271,val,4.3270,0.9843
13272,train,1.3873,0.0859
13273,train,2.1326,0.4332
13274,train,2.2537,0.5058
13275,train,1.5283,0.1317
13276,train,2.2965,0.5294
13277,train,1.0265,0.0197
13278,val,3.4633,0.9250
13279,train,1.8272,0.2635
13280,test,2.7904,0.7631
13281,train,1.8806,0.2937
13282,train,2.1712,0.4599
13283,train,1.3041,0.0651
13284,train,1.7446,0.2205
13285,test,2.0600,0.3919
13286,val,2.1282,0.4308
13287,train,3.0207,0.8383
13288,val,2.5750,0.6730
13289,test,1.9174,0.3131
13290,train,2.0099,0.3629
13291,train,2.2314,0.4948
13292,val,3.3864,0.9142
13293,train,1.1039,0.0292
13294,test,2.5653,0.6682
13295,train,2.6084,0.6898
13296,train,1.7980,0.2490
13297,train,2.5426,0.6560
13298,test,2.9203,0.8083
13299,train,1.8523,0.2787
13300,train,1.9801,0.3468
13301,test,2.0004,0.3582
13302,train,2.2683,0.5140
13303,train,2.3923,0.5806
13304,train,1.0506,0.0227
13305,train,2.6815,0.7217
13306,train,2.9659,0.8225
13307,test,2.7609,0.7524
13308,test,2.1571,0.4490
13309,val,2.7395,0.7446
13310,train,1.4774,0.1132
13311,val,2.3201,0.5424
13312,train,2.1656,0.4555
13313,test,3.5002,0.9292
13314,train,2.1702,0.4588
13315,train,2.5849,0.6771
13316,test,2.7960,0.7651
13317,train,0.9800,0.0152
13318,test,2.9481,0.8158
13319,train,3.6771,0.9479
13320,train,2.0921,0.4109
13321,train,0.8447,0.0063
13322,val,3.2816,0.8964
13323,val,3.3782,0.9128
13324,val,3.1142,0.8625
13325,train,1.4816,0.1143
13326,train,2.0198,0.3689
13327,test,2.8930,0.7980
13328,val,2.1831,0.4672
13329,train,1.0824,0.0262
13330,val,1.8713,0.2878
13331,train,1.3148,0.0678
13332,train,1.4877,0.1162
13333,train,2.1238,0.4288
13334,train,2.5042,0.6370
13335,train,2.8369,0.7791
13336,train,1.5644,0.1445
13337,val,3.2088,0.8838
13338,train,1.8084,0.2540
13339,train,2.8561,0.7859
13340,train,1.9637,0.3380
13341,train,1.2434,0.0506
13342,train,1.2514,0.0521
13343,train,0.9128,0.0097
13344,test,3.3725,0.9121
13345,train,3.1419,0.8681
13346,train,1.3556,0.0783
13347,train,1.2270,0.0473
13348,train,1.8337,0.2677
13349,train,3.0186,0.8377
13350,train,1.2947,0.0623
13351,train,1.9176,0.3134
13352,train,2.7213,0.7376
13353,train,2.0912,0.4102
13354,val,2.5242,0.6459
13355,train,2.7493,0.7482
13356,train,3.5625,0.9373
13357,train,1.7058,0.2015
13358,test,1.7693,0.2348
13359,train,2.2523,0.5052
13360,val,2.3353,0.5500
13361,test,2.6174,0.6943
13362,val,3.0965,0.8585
13363,train,1.9496,0.3306
13364,train,2.1807,0.4660
13365,train,3.0681,0.8510
13366,train,1.6285,0.1709
13367,val,3.1045,0.8605
13368,train,2.0371,0.3800
13369,train,3.1699,0.8749
13370,train,2.0315,0.3762
13371,train,1.7563,0.2271
13372,train,1.8438,0.2728
13373,test,3.4966,0.9287
13374,train,2.5254,0.6465
13375,train,2.7445,0.7464
13376,train,1.0850,0.0267
13377,train,2.9112,0.8045
13378,train,2.4481,0.6094
13379,train,2.0024,0.3593
13380,train,0.8596,0.0070
13381,train,3.2727,0.8952
13382,train,3.5076,0.9299
13383,train,2.8854,0.7955
13384,train,0.8731,0.0077
13385,val,2.3289,0.5466
13386,train,1.9573,0.3346
13387,train,2.3373,0.5510
13388,train,2.3504,0.5585
13389,train,2.5892,0.6798
13390,train,1.8689,0.2867
13391,train,3.0379,0.8435
13392,train,2.6248,0.6972
13393,train,2.2551,0.5068
13394,train,2.0629,0.3932
13395,train,3.1254,0.8643
13396,test,2.7725,0.7570
13397,train,1.2555,0.0531
13398,train,1.8774,0.2911
13399,train,2.3399,0.5526
13400,val,2.2858,0.5230
13401,train,3.8351,0.9619
13402,train,1.5598,0.1428
13403,train,1.4627,0.1082
13404,test,2.1970,0.4754
13405,test,2.9477,0.8157
13406,train,1.8145,0.2567
13407,val,2.4587,0.6138
13408,train,2.7155,0.7353
13409,test,4.1193,0.9778
13410,train,1.2797,0.0588
13411,train,1.7226,0.2091
13412,train,2.6167,0.6939
13413,train,3.0003,0.8329
13414,train,1.7579,0.2282
13415,val,3.1879,0.8791
13416,train,2.3205,0.5425
13417,train,1.3956,0.0881
13418,train,1.8370,0.2692
13419,train,1.9545,0.3333
13420,train,4.2774,0.9833
13421,train,1.7539,0.2260
13422,train,2.4112,0.5894
13423,train,1.4449,0.1028
13424,train,1.9349,0.3230
13425,train,2.7937,0.7643
13426,test,3.4577,0.9242
13427,val,3.5137,0.9309
13428,test,3.6127,0.9421
13429,train,1.5151,0.1268
13430,train,2.3231,0.5438
13431,test,2.1839,0.4680
13432,train,2.2908,0.5260
13433,train,2.5579,0.6638
13434,train,1.6390,0.1746
13435,train,1.5573,0.1416
13436,val,2.6957,0.7278
13437,train,1.9594,0.3357
13438,train,2.2636,0.5110
13439,train,0.8099,0.0047
13440,train,2.6979,0.7292
13441,test,2.9578,0.8194
13442,test,3.2299,0.8874
13443,train,1.8905,0.2992
13444,train,1.0823,0.0261
13445,val,1.4323,0.0987
13446,train,3.9374,0.9689
13447,train,1.5691,0.1469
13448,train,2.6342,0.7016
13449,train,2.0343,0.3783
13450,test,3.2458,0.8903
13451,train,2.2099,0.4816
13452,test,2.6375,0.7029
13453,train,2.5839,0.6766
13454,val,2.3928,0.5808
13455,val,3.1859,0.8786
13456,train,2.2230,0.4895
13457,train,1.5520,0.1398
13458,test,3.1491,0.8701
13459,val,2.2017,0.4780
13460,train,0.9570,0.0128
13461,train,1.1577,0.0375
13462,train,0.9414,0.0117
13463,train,1.8521,0.2786
13464,test,2.5110,0.6401
13465,train,2.1708,0.4595
13466,train,3.7550,0.9547
13467,train,1.3325,0.0724
13468,train,1.5838,0.1525
13469,val,2.8812,0.7934
13470,train,2.3611,0.5641
13471,train,1.3238,0.0704
13472,train,2.0184,0.3680
13473,train,2.2339,0.4965
13474,train,3.9671,0.9707
13475,train,1.5182,0.1280
13476,train,2.4842,0.6270
13477,train,3.5609,0.9371
13478,val,3.2423,0.8897
13479,val,3.9276,0.9683
13480,train,1.8073,0.2532
13481,train,1.3700,0.0818
13482,train,2.0225,0.3706
13483,test,3.1635,0.8734
